departure_date,origine,destination,is_open_today
2026-08-07,STRASBOURG,MARNE LA VALLEE CHESSY,1
2026-08-07,STRASBOURG,MARSEILLE ST CHARLES,1
2026-08-07,STRASBOURG,MASSY TGV,1
2026-08-07,STRASBOURG,METZ VILLE,1
2026-08-07,STRASBOURG,MEUSE TGV,1
2026-08-07,STRASBOURG,MONTPELLIER SAINT ROCH,0
2026-08-07,STRASBOURG,MULHOUSE VILLE,0
2026-08-07,STRASBOURG,MUNCHEN HBF,0
2026-08-07,STRASBOURG,NANCY,0
2026-08-07,STRASBOURG,NANTES,1
2026-08-07,STRASBOURG,NICE VILLE,0
2026-08-07,STRASBOURG,NIMES CENTRE,0
2026-08-07,STRASBOURG,PARIS (intramuros),1
2026-08-07,STRASBOURG,POITIERS,0
2026-08-07,STRASBOURG,QUIMPER,1
2026-08-07,STRASBOURG,RENNES,1
2026-08-07,STRASBOURG,SARREBOURG,1
2026-08-07,STRASBOURG,SAVERNE,1
2026-08-07,STRASBOURG,SELESTAT,1
2026-08-07,STRASBOURG,ST PIERRE DES CORPS,0
2026-08-07,STRASBOURG,ST RAPHAEL VALESCURE,0
2026-08-07,STRASBOURG,STUTTGART HBF,0
2026-08-07,STRASBOURG,TGV HAUTE PICARDIE,0
2026-08-07,STRASBOURG,THIONVILLE,0
2026-08-07,STRASBOURG,TOULON,0
2026-08-07,STRASBOURG,ULM HBF,0
2026-08-07,STRASBOURG,VAIHINGEN (ENZ),0
2026-08-07,STRASBOURG,VALENCE TGV AUVERGNE RHONE ALPES,0
2026-08-07,STRASBOURG,VANNES,1
2026-08-07,STUTTGART HBF,KARLSRUHE HBF,0
2026-08-07,STUTTGART HBF,PARIS (intramuros),0
2026-08-07,STUTTGART HBF,STRASBOURG,0
2026-08-07,STUTTGART HBF,VAIHINGEN (ENZ),0
2026-08-07,SURGERES,BOURCEFRANC LE CHAPUS,0
2026-08-07,SURGERES,LA ROCHELLE VILLE,0
2026-08-07,SURGERES,MARENNES,0
2026-08-07,SURGERES,NIORT,1
2026-08-07,SURGERES,PARIS (intramuros),1
2026-08-07,SURGERES,POITIERS,1
2026-08-07,SURGERES,ROCHEFORT,0
2026-08-07,SURGERES,ST MAIXENT (DEUX SEVRES),1
2026-08-07,SURGERES,ST PIERRE D'OLERON,0
2026-08-07,SURGERES,ST PIERRE DES CORPS,0
2026-08-07,TARASCON SUR ARIEGE,LES AUBRAIS ORLEANS,0
2026-08-07,TARASCON SUR ARIEGE,PARIS (intramuros),0
2026-08-07,TARBES,BAYONNE,0
2026-08-07,TARBES,BIARRITZ,0
2026-08-07,TARBES,BORDEAUX ST JEAN,0
2026-08-07,TARBES,DAX,0
2026-08-07,TARBES,HENDAYE,0
2026-08-07,TARBES,LANNEMEZAN,0
2026-08-07,TARBES,LES AUBRAIS ORLEANS,0
2026-08-07,TARBES,LOURDES,0
2026-08-07,TARBES,MONTREJEAU GOURDAN POLIGNAN,0
2026-08-07,TARBES,ORTHEZ,0
2026-08-07,TARBES,PARIS (intramuros),0
2026-08-07,TARBES,PAU,0
2026-08-07,TARBES,ST GAUDENS,0
2026-08-07,TARBES,ST JEAN DE LUZ CIBOURE,0
2026-08-07,TARBES,TOULOUSE MATABIAU,0
2026-08-07,TGV HAUTE PICARDIE,AEROPORT ROISSY CDG 2 TGV,0
2026-08-07,TGV HAUTE PICARDIE,AIX EN PROVENCE TGV,0
2026-08-07,TGV HAUTE PICARDIE,AMIENS,0
2026-08-07,TGV HAUTE PICARDIE,ANGERS SAINT LAUD,0
2026-08-07,TGV HAUTE PICARDIE,ANGOULEME,0
2026-08-07,TGV HAUTE PICARDIE,ARRAS,1
2026-08-07,TGV HAUTE PICARDIE,AVIGNON TGV,0
2026-08-07,TGV HAUTE PICARDIE,BORDEAUX ST JEAN,0
2026-08-07,TGV HAUTE PICARDIE,BRUXELLES MIDI,0
2026-08-07,TGV HAUTE PICARDIE,DOUAI,1
2026-08-07,TGV HAUTE PICARDIE,LAVAL,0
2026-08-07,TGV HAUTE PICARDIE,LE MANS,0
2026-08-07,TGV HAUTE PICARDIE,LILLE (intramuros),1
2026-08-07,TGV HAUTE PICARDIE,LYON (intramuros),0
2026-08-07,TGV HAUTE PICARDIE,LYON ST EXUPERY TGV.,0
2026-08-07,TGV HAUTE PICARDIE,MARNE LA VALLEE CHESSY,0
2026-08-07,TGV HAUTE PICARDIE,MARSEILLE ST CHARLES,0
2026-08-07,TGV HAUTE PICARDIE,MASSY TGV,0
2026-08-07,TGV HAUTE PICARDIE,NANTES,0
2026-08-07,TGV HAUTE PICARDIE,POITIERS,0
2026-08-07,TGV HAUTE PICARDIE,RENNES,0
2026-08-07,TGV HAUTE PICARDIE,SAINT QUENTIN,0
2026-08-07,TGV HAUTE PICARDIE,ST PIERRE DES CORPS,0
2026-08-07,TGV HAUTE PICARDIE,TOURCOING,0
2026-08-07,TGV HAUTE PICARDIE,VALENCE TGV AUVERGNE RHONE ALPES,0
2026-08-07,THIONVILLE,BELFORT MONTBELIARD TGV,0
2026-08-07,THIONVILLE,BESANCON FRANCHE COMTE TGV,0
2026-08-07,THIONVILLE,DIJON VILLE,0
2026-08-07,THIONVILLE,LYON (intramuros),0
2026-08-07,THIONVILLE,MACON VILLE,0
2026-08-07,THIONVILLE,METZ VILLE,1
2026-08-07,THIONVILLE,MEUSE TGV,1
2026-08-07,THIONVILLE,MONTPELLIER SAINT ROCH,0
2026-08-07,THIONVILLE,MULHOUSE VILLE,0
2026-08-07,THIONVILLE,NIMES CENTRE,0
2026-08-07,THIONVILLE,PARIS (intramuros),1
2026-08-07,THIONVILLE,STRASBOURG,0
2026-08-07,THIONVILLE,VALENCE TGV AUVERGNE RHONE ALPES,0
2026-08-07,TORINO PORTA SUSA,CHAMBERY CHALLES LES EAUX,0
2026-08-07,TORINO PORTA SUSA,MACON LOCHE TGV,0
2026-08-07,TORINO PORTA SUSA,MILANO PORTA GARIBALDI,0
2026-08-07,TORINO PORTA SUSA,MODANE,0
2026-08-07,TORINO PORTA SUSA,OUX CESANA CLAV SESTRIERE,0
2026-08-07,TORINO PORTA SUSA,PARIS (intramuros),0
2026-08-07,TORINO PORTA SUSA,ST JEAN DE MAURIENNE ARVAN,0
2026-08-07,TOUL,CHALON SUR SAONE,0
2026-08-07,TOUL,CULMONT CHALINDREY,0
2026-08-07,TOUL,DIJON VILLE,0
2026-08-07,TOUL,LYON (intramuros),0
2026-08-07,TOUL,MACON VILLE,0
2026-08-07,TOUL,NANCY,0
2026-08-07,TOUL,NEUFCHATEAU,0
2026-08-07,TOULON,AIX EN PROVENCE TGV,1
2026-08-07,TOULON,ANTIBES,1
2026-08-07,TOULON,AVIGNON TGV,1
2026-08-07,TOULON,BEAUNE,0
2026-08-07,TOULON,BELFORT MONTBELIARD TGV,0
2026-08-07,TOULON,BESANCON FRANCHE COMTE TGV,0
2026-08-07,TOULON,CANNES,1
2026-08-07,TOULON,COLMAR,0
2026-08-07,TOULON,DIJON VILLE,0
2026-08-07,TOULON,HYERES,0
2026-08-07,TOULON,LES ARCS DRAGUIGNAN,0
2026-08-07,TOULON,LYON (intramuros),0
2026-08-07,TOULON,LYON ST EXUPERY TGV.,0
2026-08-07,TOULON,MACON VILLE,0
2026-08-07,TOULON,MARNE LA VALLEE CHESSY,0
2026-08-07,TOULON,MARSEILLE ST CHARLES,1
2026-08-07,TOULON,MULHOUSE VILLE,0
2026-08-07,TOULON,NANCY,0
2026-08-07,TOULON,NICE VILLE,1
2026-08-07,TOULON,PARIS (intramuros),1
2026-08-07,TOULON,ST RAPHAEL VALESCURE,0
2026-08-07,TOULON,STRASBOURG,0
2026-08-07,TOULON,VALENCE TGV AUVERGNE RHONE ALPES,0
2026-08-07,TOULOUSE MATABIAU,AGEN,1
2026-08-07,TOULOUSE MATABIAU,ANGOULEME,0
2026-08-07,TOULOUSE MATABIAU,ARGENTON SUR CREUSE,0
2026-08-07,TOULOUSE MATABIAU,ARLES,0
2026-08-07,TOULOUSE MATABIAU,BAYONNE,0
2026-08-07,TOULOUSE MATABIAU,BEZIERS,0
2026-08-07,TOULOUSE MATABIAU,BIARRITZ,0
2026-08-07,TOULOUSE MATABIAU,BORDEAUX ST JEAN,1
2026-08-07,TOULOUSE MATABIAU,BRIVE LA GAILLARDE,0
2026-08-07,TOULOUSE MATABIAU,CAHORS,0
2026-08-07,TOULOUSE MATABIAU,CARCASSONNE,0
2026-08-07,TOULOUSE MATABIAU,CAUSSADE(TARN ET GARONNE),0
2026-08-07,TOULOUSE MATABIAU,CHATEAUROUX,0
2026-08-07,TOULOUSE MATABIAU,GOURDON,0
2026-08-07,TOULOUSE MATABIAU,HENDAYE,0
2026-08-07,TOULOUSE MATABIAU,LA SOUTERRAINE,0
2026-08-07,TOULOUSE MATABIAU,LANNEMEZAN,0
2026-08-07,TOULOUSE MATABIAU,LES AUBRAIS ORLEANS,0
2026-08-07,TOULOUSE MATABIAU,LIMOGES BENEDICTINS,0
2026-08-07,TOULOUSE MATABIAU,LOURDES,0
2026-08-07,TOULOUSE MATABIAU,LYON (intramuros),0
2026-08-07,TOULOUSE MATABIAU,MARMANDE,1
2026-08-07,TOULOUSE MATABIAU,MARSEILLE ST CHARLES,0
2026-08-07,TOULOUSE MATABIAU,MASSY TGV,1
2026-08-07,TOULOUSE MATABIAU,MONTAUBAN VILLE BOURBON,1
2026-08-07,TOULOUSE MATABIAU,MONTPELLIER SAINT ROCH,0
2026-08-07,TOULOUSE MATABIAU,MONTPELLIER SUD DE FRANCE,0
2026-08-07,TOULOUSE MATABIAU,MONTREJEAU GOURDAN POLIGNAN,0
2026-08-07,TOULOUSE MATABIAU,NARBONNE,0
2026-08-07,TOULOUSE MATABIAU,NIMES CENTRE,0
2026-08-07,TOULOUSE MATABIAU,NIMES PONT DU GARD,0
2026-08-07,TOULOUSE MATABIAU,ORTHEZ,0
2026-08-07,TOULOUSE MATABIAU,PARIS (intramuros),1
2026-08-07,TOULOUSE MATABIAU,PAU,0
2026-08-07,TOULOUSE MATABIAU,SETE,0
2026-08-07,TOULOUSE MATABIAU,SOUILLAC,0
2026-08-07,TOULOUSE MATABIAU,ST GAUDENS,0
2026-08-07,TOULOUSE MATABIAU,ST JEAN DE LUZ CIBOURE,0
2026-08-07,TOULOUSE MATABIAU,TARBES,0
2026-08-07,TOULOUSE MATABIAU,VALENCE TGV AUVERGNE RHONE ALPES,0
2026-08-07,TOULOUSE MATABIAU,VENDOME VILLIERS SUR LOIR,1
2026-08-07,TOULOUSE MATABIAU,VIERZON,0
2026-08-07,TOURCOING,AEROPORT ROISSY CDG 2 TGV,0
2026-08-07,TOURCOING,ANGOULEME,0
2026-08-07,TOURCOING,BORDEAUX ST JEAN,0
2026-08-07,TOURCOING,LYON (intramuros),0
2026-08-07,TOURCOING,MARNE LA VALLEE CHESSY,0
2026-08-07,TOURCOING,MASSY TGV,0
2026-08-07,TOURCOING,MONTPELLIER SUD DE FRANCE,0
2026-08-07,TOURCOING,NIMES PONT DU GARD,0
2026-08-07,TOURCOING,PARIS (intramuros),1
2026-08-07,TOURCOING,POITIERS,0
2026-08-07,TOURCOING,ST PIERRE DES CORPS,0
2026-08-07,TOURCOING,TGV HAUTE PICARDIE,0
2026-08-07,TOURCOING,VALENCE TGV AUVERGNE RHONE ALPES,0
2026-08-07,TOURNEMIRE ROQUEFORT,ARVANT,0
2026-08-07,TOURNEMIRE ROQUEFORT,AUMONT AUBRAC,0
2026-08-07,TOURNEMIRE ROQUEFORT,BANASSAC LA CANOURGUE,0
2026-08-07,TOURNEMIRE ROQUEFORT,BEDARIEUX,0
2026-08-07,TOURNEMIRE ROQUEFORT,BEZIERS,0
2026-08-07,TOURNEMIRE ROQUEFORT,BRASSAC LES MINES STE FLORINE,0
2026-08-07,TOURNEMIRE ROQUEFORT,CAMPAGNAC ST GENIEZ,0
2026-08-07,TOURNEMIRE ROQUEFORT,CEILHES ROQUEREDONDE,0
2026-08-07,TOURNEMIRE ROQUEFORT,CLERMONT FERRAND,0
2026-08-07,TOURNEMIRE ROQUEFORT,ISSOIRE,0
2026-08-07,TOURNEMIRE ROQUEFORT,LE BOUSQUET D'ORB,0
2026-08-07,TOURNEMIRE ROQUEFORT,LE MONASTIER,0
2026-08-07,TOURNEMIRE ROQUEFORT,MAGALAS,0
2026-08-07,TOURNEMIRE ROQUEFORT,MARVEJOLS,0
2026-08-07,TOURNEMIRE ROQUEFORT,MASSIAC BLESLE,0
2026-08-07,TOURNEMIRE ROQUEFORT,MILLAU,0
2026-08-07,TOURNEMIRE ROQUEFORT,NEUSSARGUES,0
2026-08-07,TOURNEMIRE ROQUEFORT,SAINT CHELY D'APCHER,0
2026-08-07,TOURNEMIRE ROQUEFORT,SAINT GEORGES DE LUZENCON,0
2026-08-07,TOURNEMIRE ROQUEFORT,SAINT ROME DE CERNON,0
2026-08-07,TOURNEMIRE ROQUEFORT,SEVERAC LE CHATEAU,0
2026-08-07,TOURNEMIRE ROQUEFORT,ST FLOUR CHAUDES AIGUES,0
2026-08-07,TOURS,PARIS (intramuros),1
2026-08-07,TOURS,ST PIERRE DES CORPS,1
2026-08-07,TOURS,VENDOME VILLIERS SUR LOIR,1
2026-08-07,ULM HBF,AUGSBURG HBF,0
2026-08-07,ULM HBF,ESSLINGEN(NECKAR),0
2026-08-07,ULM HBF,KARLSRUHE HBF,0
2026-08-07,ULM HBF,MUNCHEN HBF,0
2026-08-07,ULM HBF,PARIS (intramuros),0
2026-08-07,ULM HBF,STRASBOURG,0
2026-08-07,UZERCHE,ARGENTON SUR CREUSE,0
2026-08-07,UZERCHE,BRIVE LA GAILLARDE,0
2026-08-07,UZERCHE,CHATEAUROUX,0
2026-08-07,UZERCHE,ISSOUDUN,0
2026-08-07,UZERCHE,LA SOUTERRAINE,0
2026-08-07,UZERCHE,LIMOGES BENEDICTINS,0
2026-08-07,UZERCHE,PARIS (intramuros),0
2026-08-07,UZERCHE,VIERZON,0
2026-08-07,VAIHINGEN (ENZ),KARLSRUHE HBF,0
2026-08-07,VAIHINGEN (ENZ),PARIS (intramuros),0
2026-08-07,VAIHINGEN (ENZ),STRASBOURG,0
2026-08-07,VAIHINGEN (ENZ),STUTTGART HBF,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,AEROPORT ROISSY CDG 2 TGV,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,AGDE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,AIX EN PROVENCE TGV,1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,ANGERS SAINT LAUD,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,ANTIBES,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,ARRAS,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,AVIGNON TGV,1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,BARCELONA SANTS,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,BELFORT MONTBELIARD TGV,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,BESANCON FRANCHE COMTE TGV,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,BEZIERS,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,BRUXELLES MIDI,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,CANNES,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,CARCASSONNE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,CHALON SUR SAONE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,COLMAR,1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,DIJON VILLE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,FIGUERES VILAFANT,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,GIRONA,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,LE HAVRE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,LES ARCS DRAGUIGNAN,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,LILLE (intramuros),0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,LYON (intramuros),0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MACON VILLE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MANTES LA JOLIE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MARNE LA VALLEE CHESSY,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MARSEILLE ST CHARLES,1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MASSY PALAISEAU,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MASSY TGV,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,METZ VILLE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MONTPELLIER SAINT ROCH,1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MONTPELLIER SUD DE FRANCE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,MULHOUSE VILLE,1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,NANTES,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,NARBONNE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,NICE VILLE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,NIMES CENTRE,1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,NIMES PONT DU GARD,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,PARIS (intramuros),1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,PERPIGNAN,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,ROUEN RIVE DROITE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,SAUMUR,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,SETE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,ST PIERRE DES CORPS,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,ST RAPHAEL VALESCURE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,STRASBOURG,1
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,TGV HAUTE PICARDIE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,THIONVILLE,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,TOULON,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,TOULOUSE MATABIAU,0
2026-08-07,VALENCE TGV AUVERGNE RHONE ALPES,VERSAILLES CHANTIERS,0
2026-08-07,VALENCE VILLE,ARLES,0
2026-08-07,VALENCE VILLE,AVIGNON CENTRE,1
2026-08-07,VALENCE VILLE,LYON ST EXUPERY TGV.,1
2026-08-07,VALENCE VILLE,MIRAMAS,0
2026-08-07,VALENCE VILLE,MONTELIMAR GARE SNCF,1
2026-08-07,VALENCE VILLE,ORANGE,1
2026-08-07,VALENCE VILLE,PARIS (intramuros),1
2026-08-07,VALENCIENNES,PARIS (intramuros),1
2026-08-07,VALLORBE,DIJON VILLE,0
2026-08-07,VALLORBE,DOLE VILLE,0
2026-08-07,VALLORBE,FRASNE,0
2026-08-07,VALLORBE,MOUCHARD,0
2026-08-07,VALLORBE,PARIS (intramuros),0
2026-08-07,VANNES,AURAY,1
2026-08-07,VANNES,LAVAL,0
2026-08-07,VANNES,LORIENT,1
2026-08-07,VANNES,PARIS (intramuros),0
2026-08-07,VANNES,QUIMPER,1
2026-08-07,VANNES,QUIMPERLE,0
2026-08-07,VANNES,REDON,0
2026-08-07,VANNES,RENNES,0
2026-08-07,VANNES,ROSPORDEN,0
2026-08-07,VENDOME VILLIERS SUR LOIR,ANGOULEME,0
2026-08-07,VENDOME VILLIERS SUR LOIR,BORDEAUX ST JEAN,0
2026-08-07,VENDOME VILLIERS SUR LOIR,CHATELLERAULT,0
2026-08-07,VENDOME VILLIERS SUR LOIR,FUTUROSCOPE,0
2026-08-07,VENDOME VILLIERS SUR LOIR,LA ROCHELLE VILLE,0
2026-08-07,VENDOME VILLIERS SUR LOIR,NIORT,0
2026-08-07,VENDOME VILLIERS SUR LOIR,PARIS (intramuros),1
2026-08-07,VENDOME VILLIERS SUR LOIR,POITIERS,0
2026-08-07,VENDOME VILLIERS SUR LOIR,ST PIERRE DES CORPS,0
2026-08-07,VENDOME VILLIERS SUR LOIR,SURGERES,0
2026-08-07,VENDOME VILLIERS SUR LOIR,TOURS,0
2026-08-07,VERDUN,MEUSE TGV,0
2026-08-07,VERDUN,SOUILLY,0
2026-08-07,VERSAILLES CHANTIERS,ANGERS SAINT LAUD,0
2026-08-07,VERSAILLES CHANTIERS,AVIGNON TGV,0
2026-08-07,VERSAILLES CHANTIERS,CHARTRES,0
2026-08-07,VERSAILLES CHANTIERS,LAVAL,0
2026-08-07,VERSAILLES CHANTIERS,LE HAVRE,0
2026-08-07,VERSAILLES CHANTIERS,LE MANS,0
2026-08-07,VERSAILLES CHANTIERS,LYON (intramuros),0
2026-08-07,VERSAILLES CHANTIERS,MANTES LA JOLIE,0
2026-08-07,VERSAILLES CHANTIERS,MARSEILLE ST CHARLES,0
2026-08-07,VERSAILLES CHANTIERS,MASSY PALAISEAU,0
2026-08-07,VERSAILLES CHANTIERS,NANTES,0
2026-08-07,VERSAILLES CHANTIERS,RENNES,0
2026-08-07,VERSAILLES CHANTIERS,ROUEN RIVE DROITE,0
2026-08-07,VERSAILLES CHANTIERS,VALENCE TGV AUVERGNE RHONE ALPES,0
2026-08-07,VEYNES DEVOLUY,PARIS (intramuros),0
2026-08-07,VICHY,CLERMONT FERRAND,0
2026-08-07,VICHY,MOULINS SUR ALLIER,0
2026-08-07,VICHY,NEVERS,0
2026-08-07,VICHY,PARIS (intramuros),0
2026-08-07,VICHY,RIOM CHATEL GUYON,0
2026-08-07,VIERZON,ANGERS SAINT LAUD,0
2026-08-07,VIERZON,ARGENTON SUR CREUSE,0
2026-08-07,VIERZON,BOURGES,0
2026-08-07,VIERZON,BRIVE LA GAILLARDE,0
2026-08-07,VIERZON,CAHORS,0
2026-08-07,VIERZON,CAUSSADE(TARN ET GARONNE),0
2026-08-07,VIERZON,CHATEAUROUX,0
2026-08-07,VIERZON,GOURDON,0
2026-08-07,VIERZON,ISSOUDUN,0
2026-08-07,VIERZON,LA SOUTERRAINE,0
2026-08-07,VIERZON,LES AUBRAIS ORLEANS,0
2026-08-07,VIERZON,LIMOGES BENEDICTINS,0
2026-08-07,VIERZON,LYON (intramuros),0
2026-08-07,VIERZON,MONTAUBAN VILLE BOURBON,0
2026-08-07,VIERZON,MOULINS SUR ALLIER,0
2026-08-07,VIERZON,NANTES,0
2026-08-07,VIERZON,NEVERS,0
2026-08-07,VIERZON,PARIS (intramuros),1
2026-08-07,VIERZON,ROANNE,0
2026-08-07,VIERZON,SAINT GERMAIN DES FOSSES,0
2026-08-07,VIERZON,SAUMUR,0
2026-08-07,VIERZON,SOUILLAC,0
2026-08-07,VIERZON,ST PIERRE DES CORPS,0
2026-08-07,VIERZON,TOULOUSE MATABIAU,0
2026-08-07,VIERZON,UZERCHE,0
2026-08-07,VITRE,DOL DE BRETAGNE,0
2026-08-07,VITRE,LAVAL,1
2026-08-07,VITRE,LE MANS,1
2026-08-07,VITRE,PARIS (intramuros),1
2026-08-07,VITRE,RENNES,0
2026-08-07,VITRE,ST MALO,0
2026-08-07,VITRY LE FRANCOIS,CHALONS EN CHAMPAGNE,1
2026-08-07,VITRY LE FRANCOIS,CHAMPAGNE ARDENNE TGV,1
2026-08-07,VITRY LE FRANCOIS,PARIS (intramuros),1
2026-08-07,VIVIEZ DECAZEVILLE,PARIS (intramuros),0
2026-08-07,ZURICH HB,BELFORT MONTBELIARD TGV,0
2026-08-07,ZURICH HB,DIJON VILLE,0
2026-08-07,ZURICH HB,MULHOUSE VILLE,0
2026-08-07,ZURICH HB,PARIS (intramuros),0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,AGDE,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,AIX EN PROVENCE TGV,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,ANGERS SAINT LAUD,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,ANGOULEME,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,ARRAS,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,AURAY,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,AVIGNON TGV,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,BEZIERS,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,BORDEAUX ST JEAN,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,BRUXELLES MIDI,1
2026-08-08,AEROPORT ROISSY CDG 2 TGV,CHAMPAGNE ARDENNE TGV,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,DOUAI,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,LA ROCHELLE VILLE,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,LAVAL,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,LE MANS,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,LILLE (intramuros),1
2026-08-08,AEROPORT ROISSY CDG 2 TGV,LORIENT,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,LORRAINE TGV,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,LYON (intramuros),0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,LYON ST EXUPERY TGV.,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,MARNE LA VALLEE CHESSY,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,MARSEILLE ST CHARLES,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,MASSY TGV,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,MEUSE TGV,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SAINT ROCH,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,MONTPELLIER SUD DE FRANCE,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,NANTES,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,NARBONNE,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,NIMES CENTRE,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,NIMES PONT DU GARD,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,NIORT,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,PERPIGNAN,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,POITIERS,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,QUIMPER,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,RENNES,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,SETE,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,ST PIERRE DES CORPS,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,STRASBOURG,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,TGV HAUTE PICARDIE,1
2026-08-08,AEROPORT ROISSY CDG 2 TGV,TOULON,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,TOURCOING,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,VALENCE TGV AUVERGNE RHONE ALPES,0
2026-08-08,AEROPORT ROISSY CDG 2 TGV,VANNES,0
2026-08-08,AGDE,AEROPORT ROISSY CDG 2 TGV,0
2026-08-08,AGDE,ARRAS,0
2026-08-08,AGDE,BARCELONA SANTS,0
2026-08-08,AGDE,BEZIERS,0
2026-08-08,AGDE,FIGUERES VILAFANT,0
2026-08-08,AGDE,GIRONA,0
2026-08-08,AGDE,LILLE (intramuros),0
