origin,destination,delta_days,proba_open
ARRAS,AIME LA PLAGNE,29,0.002545354037891351
ARRAS,AIME LA PLAGNE,30,0.002545354037891351
ARRAS,AIX EN PROVENCE TGV,0,0.1309503906622703
ARRAS,AIX EN PROVENCE TGV,1,0.13699411557736693
ARRAS,AIX EN PROVENCE TGV,2,0.13195045776063005
ARRAS,AIX EN PROVENCE TGV,3,0.13663749092408106
ARRAS,AIX EN PROVENCE TGV,4,0.13779269644570746
ARRAS,AIX EN PROVENCE TGV,5,0.13459659338853683
ARRAS,AIX EN PROVENCE TGV,6,0.13784133767956536
ARRAS,AIX EN PROVENCE TGV,7,0.15980580003759526
ARRAS,AIX EN PROVENCE TGV,8,0.17394685226889275
ARRAS,AIX EN PROVENCE TGV,9,0.1798034046756289
ARRAS,AIX EN PROVENCE TGV,10,0.18838346285532356
ARRAS,AIX EN PROVENCE TGV,11,0.19716503449461753
ARRAS,AIX EN PROVENCE TGV,12,0.17047721654431391
ARRAS,AIX EN PROVENCE TGV,13,0.1887512471533381
ARRAS,AIX EN PROVENCE TGV,14,0.2111807807691378
ARRAS,AIX EN PROVENCE TGV,15,0.22959915349839016
ARRAS,AIX EN PROVENCE TGV,16,0.23152760854614035
ARRAS,AIX EN PROVENCE TGV,17,0.24376559087084165
ARRAS,AIX EN PROVENCE TGV,18,0.2417988179060871
ARRAS,AIX EN PROVENCE TGV,19,0.2532289897849679
ARRAS,AIX EN PROVENCE TGV,20,0.26826822197940303
ARRAS,AIX EN PROVENCE TGV,21,0.28381262400572577
ARRAS,AIX EN PROVENCE TGV,22,0.297774218704615
ARRAS,AIX EN PROVENCE TGV,23,0.29669523946567916
ARRAS,AIX EN PROVENCE TGV,24,0.29669860848002805
ARRAS,AIX EN PROVENCE TGV,25,0.28637958570405436
ARRAS,AIX EN PROVENCE TGV,26,0.29005223310895567
ARRAS,AIX EN PROVENCE TGV,27,0.30167547037576914
ARRAS,AIX EN PROVENCE TGV,28,0.3163708206410348
ARRAS,AIX EN PROVENCE TGV,29,0.3271230537675103
ARRAS,AIX EN PROVENCE TGV,30,0.13558032862669978
ARRAS,ALBERTVILLE,0,0.0006802721088435374
ARRAS,ALBERTVILLE,1,0.0006802721088435374
ARRAS,ALBERTVILLE,2,0.004545454545454545
ARRAS,ALBERTVILLE,3,0.003125
ARRAS,ALBERTVILLE,4,0.033688148688148685
ARRAS,ALBERTVILLE,5,0.03865627428127428
ARRAS,ALBERTVILLE,6,0.027573101717123454
ARRAS,ALBERTVILLE,7,0.012361111111111111
ARRAS,ALBERTVILLE,8,0.004398148148148148
ARRAS,ALBERTVILLE,9,0.010637626262626262
ARRAS,ALBERTVILLE,10,0.004869378306878306
ARRAS,ALBERTVILLE,11,0.020306793068180232
ARRAS,ALBERTVILLE,12,0.006501582994120308
ARRAS,ALBERTVILLE,13,0.0032002317114025653
ARRAS,ALBERTVILLE,14,0.0032726954795185073
ARRAS,ALBERTVILLE,15,0.0027171399239629516
ARRAS,ALBERTVILLE,16,0.0027171399239629516
ARRAS,ALBERTVILLE,17,0.0027171399239629516
ARRAS,ALBERTVILLE,18,0.0032317047242420376
ARRAS,ALBERTVILLE,19,0.003397412032806489
ARRAS,ALBERTVILLE,20,0.0028600956569807966
ARRAS,ALBERTVILLE,21,0.0027171399239629516
ARRAS,ALBERTVILLE,22,0.0027171399239629516
ARRAS,ALBERTVILLE,23,0.0027171399239629516
ARRAS,ALBERTVILLE,24,0.0027171399239629516
ARRAS,ALBERTVILLE,25,0.0027171399239629516
ARRAS,ALBERTVILLE,26,0.0027171399239629516
ARRAS,ALBERTVILLE,27,0.0027171399239629516
ARRAS,ALBERTVILLE,28,0.0027171399239629516
ARRAS,ALBERTVILLE,29,0.002377003869541183
ARRAS,ALBERTVILLE,30,0.002377003869541183
ARRAS,AVIGNON TGV,0,0.12353894367103271
ARRAS,AVIGNON TGV,1,0.1321742278382958
ARRAS,AVIGNON TGV,2,0.12861949949934462
ARRAS,AVIGNON TGV,3,0.1313019726992542
ARRAS,AVIGNON TGV,4,0.13260297466599552
ARRAS,AVIGNON TGV,5,0.13377222130252303
ARRAS,AVIGNON TGV,6,0.13076485968519425
ARRAS,AVIGNON TGV,7,0.15714371617162903
ARRAS,AVIGNON TGV,8,0.16950762231550998
ARRAS,AVIGNON TGV,9,0.17490423885586087
ARRAS,AVIGNON TGV,10,0.18548904026105975
ARRAS,AVIGNON TGV,11,0.19016165919682396
ARRAS,AVIGNON TGV,12,0.16726068938828872
ARRAS,AVIGNON TGV,13,0.18352131062342025
ARRAS,AVIGNON TGV,14,0.20782409370581026
ARRAS,AVIGNON TGV,15,0.22425380542462173
ARRAS,AVIGNON TGV,16,0.22427188838676745
ARRAS,AVIGNON TGV,17,0.23800808057019412
ARRAS,AVIGNON TGV,18,0.2389162806840407
ARRAS,AVIGNON TGV,19,0.25540963819446566
ARRAS,AVIGNON TGV,20,0.26797419718120785
ARRAS,AVIGNON TGV,21,0.2859818569036737
ARRAS,AVIGNON TGV,22,0.2959238343205076
ARRAS,AVIGNON TGV,23,0.2906965967355721
ARRAS,AVIGNON TGV,24,0.29556451336765205
ARRAS,AVIGNON TGV,25,0.2862061031092598
ARRAS,AVIGNON TGV,26,0.2902290098443675
ARRAS,AVIGNON TGV,27,0.30011885824296447
ARRAS,AVIGNON TGV,28,0.3138754276712518
ARRAS,AVIGNON TGV,29,0.31971293678531437
ARRAS,AVIGNON TGV,30,0.14364038219618644
ARRAS,BOURG SAINT MAURICE,0,0.007699214365881032
ARRAS,BOURG SAINT MAURICE,1,0.007699214365881032
ARRAS,BOURG SAINT MAURICE,2,0.021645021645021644
ARRAS,BOURG SAINT MAURICE,3,0.007699214365881032
ARRAS,BOURG SAINT MAURICE,4,0.047158397575064244
ARRAS,BOURG SAINT MAURICE,5,0.03999799583132917
ARRAS,BOURG SAINT MAURICE,6,0.03888561250880092
ARRAS,BOURG SAINT MAURICE,7,0.011133557800224469
ARRAS,BOURG SAINT MAURICE,8,0.0075996071829405164
ARRAS,BOURG SAINT MAURICE,9,0.017304693763027096
ARRAS,BOURG SAINT MAURICE,10,0.007218213884880552
ARRAS,BOURG SAINT MAURICE,11,0.01897259963081219
ARRAS,BOURG SAINT MAURICE,12,0.007377538314520073
ARRAS,BOURG SAINT MAURICE,13,0.0029424001837297675
ARRAS,BOURG SAINT MAURICE,14,0.0029737116884712245
ARRAS,BOURG SAINT MAURICE,15,0.002418156132915669
ARRAS,BOURG SAINT MAURICE,16,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,17,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,18,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,19,0.0031395805051336917
ARRAS,BOURG SAINT MAURICE,20,0.0029012479203552825
ARRAS,BOURG SAINT MAURICE,21,0.002377003869541183
ARRAS,BOURG SAINT MAURICE,22,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,23,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,24,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,25,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,26,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,27,0.002418156132915669
ARRAS,BOURG SAINT MAURICE,28,0.002418156132915669
ARRAS,BOURG SAINT MAURICE,29,0.0024593083962901542
ARRAS,BOURG SAINT MAURICE,30,0.0024593083962901542
ARRAS,BRUXELLES MIDI,0,0.48921182959859894
ARRAS,BRUXELLES MIDI,1,0.4968979803762004
ARRAS,BRUXELLES MIDI,2,0.49530169863572315
ARRAS,BRUXELLES MIDI,3,0.49243579748836797
ARRAS,BRUXELLES MIDI,4,0.49108301528721543
ARRAS,BRUXELLES MIDI,5,0.4799370012560344
ARRAS,BRUXELLES MIDI,6,0.46397761598340054
ARRAS,BRUXELLES MIDI,7,0.4591506942956982
ARRAS,BRUXELLES MIDI,8,0.4563242123504309
ARRAS,BRUXELLES MIDI,9,0.4493278636939312
ARRAS,BRUXELLES MIDI,10,0.4624618510454306
ARRAS,BRUXELLES MIDI,11,0.46918436303198446
ARRAS,BRUXELLES MIDI,12,0.3043651681263757
ARRAS,BRUXELLES MIDI,13,0.2921815609064806
ARRAS,BRUXELLES MIDI,14,0.28214359497748703
ARRAS,BRUXELLES MIDI,15,0.27822154360172685
ARRAS,BRUXELLES MIDI,16,0.2845241919340544
ARRAS,BRUXELLES MIDI,17,0.2860241111980544
ARRAS,BRUXELLES MIDI,18,0.28572470583563203
ARRAS,BRUXELLES MIDI,19,0.2887115109374251
ARRAS,BRUXELLES MIDI,20,0.2847204592047746
ARRAS,BRUXELLES MIDI,21,0.2988412111213052
ARRAS,BRUXELLES MIDI,22,0.3084372365648935
ARRAS,BRUXELLES MIDI,23,0.3023525728340501
ARRAS,BRUXELLES MIDI,24,0.3088982341857791
ARRAS,BRUXELLES MIDI,25,0.31533738445318327
ARRAS,BRUXELLES MIDI,26,0.3180419413291417
ARRAS,BRUXELLES MIDI,27,0.3166847920346346
ARRAS,BRUXELLES MIDI,28,0.3217956114683109
ARRAS,BRUXELLES MIDI,29,0.3203187115780014
ARRAS,BRUXELLES MIDI,30,0.20620376189850634
ARRAS,CHAMBERY CHALLES LES EAUX,0,0.0006802721088435374
ARRAS,CHAMBERY CHALLES LES EAUX,1,0.0006802721088435374
ARRAS,CHAMBERY CHALLES LES EAUX,2,0.0
ARRAS,CHAMBERY CHALLES LES EAUX,3,0.003125
ARRAS,CHAMBERY CHALLES LES EAUX,4,0.048444952556794665
ARRAS,CHAMBERY CHALLES LES EAUX,5,0.04244656780840992
ARRAS,CHAMBERY CHALLES LES EAUX,6,0.038662577543441386
ARRAS,CHAMBERY CHALLES LES EAUX,7,0.010486111111111111
ARRAS,CHAMBERY CHALLES LES EAUX,8,0.021580165692007797
ARRAS,CHAMBERY CHALLES LES EAUX,9,0.01589413875598086
ARRAS,CHAMBERY CHALLES LES EAUX,10,0.015176395850737955
ARRAS,CHAMBERY CHALLES LES EAUX,11,0.029803799473081375
ARRAS,CHAMBERY CHALLES LES EAUX,12,0.006369307861845175
ARRAS,CHAMBERY CHALLES LES EAUX,13,0.0032002317114025653
ARRAS,CHAMBERY CHALLES LES EAUX,14,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,15,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,16,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,17,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,18,0.0032317047242420376
ARRAS,CHAMBERY CHALLES LES EAUX,19,0.003397412032806489
ARRAS,CHAMBERY CHALLES LES EAUX,20,0.0028600956569807966
ARRAS,CHAMBERY CHALLES LES EAUX,21,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,22,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,23,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,24,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,25,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,26,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,27,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,28,0.0027171399239629516
ARRAS,CHAMBERY CHALLES LES EAUX,29,0.002377003869541183
ARRAS,CHAMBERY CHALLES LES EAUX,30,0.002377003869541183
ARRAS,DOUAI,0,0.8562799363411734
ARRAS,DOUAI,1,0.8541392764381529
ARRAS,DOUAI,2,0.8551304351724692
ARRAS,DOUAI,3,0.8641149153406138
ARRAS,DOUAI,4,0.8604862855170005
ARRAS,DOUAI,5,0.854899956459977
ARRAS,DOUAI,6,0.84740119080086
ARRAS,DOUAI,7,0.8395046805208608
ARRAS,DOUAI,8,0.8451373035993196
ARRAS,DOUAI,9,0.8468723706199563
ARRAS,DOUAI,10,0.8545210181405658
ARRAS,DOUAI,11,0.8479892789685037
ARRAS,DOUAI,12,0.7140069917491743
ARRAS,DOUAI,13,0.7035056487579856
ARRAS,DOUAI,14,0.7015408853076575
ARRAS,DOUAI,15,0.7116754858775577
ARRAS,DOUAI,16,0.7203199893326896
ARRAS,DOUAI,17,0.7283543262853808
ARRAS,DOUAI,18,0.729719230532353
ARRAS,DOUAI,19,0.718600359362467
ARRAS,DOUAI,20,0.7125864324295265
ARRAS,DOUAI,21,0.7166218544044389
ARRAS,DOUAI,22,0.7198789694918623
ARRAS,DOUAI,23,0.7157188452665056
ARRAS,DOUAI,24,0.7258898167309236
ARRAS,DOUAI,25,0.7212872543486909
ARRAS,DOUAI,26,0.7135025517769447
ARRAS,DOUAI,27,0.6888531675722077
ARRAS,DOUAI,28,0.6777171067550256
ARRAS,DOUAI,29,0.6519465534614881
ARRAS,DOUAI,30,0.22542907411797172
ARRAS,LANDRY,0,0.0006802721088435374
ARRAS,LANDRY,1,0.0006802721088435374
ARRAS,LANDRY,2,0.0
ARRAS,LANDRY,3,0.003125
ARRAS,LANDRY,4,0.03989875864875865
ARRAS,LANDRY,5,0.040369237244237244
ARRAS,LANDRY,6,0.036567810711832446
ARRAS,LANDRY,7,0.012569444444444446
ARRAS,LANDRY,8,0.010591931216931217
ARRAS,LANDRY,9,0.011757756132756134
ARRAS,LANDRY,10,0.009036044973544974
ARRAS,LANDRY,11,0.012923006220107669
ARRAS,LANDRY,12,0.006686768179305492
ARRAS,LANDRY,13,0.0031775559744411136
ARRAS,LANDRY,14,0.003250019742557056
ARRAS,LANDRY,15,0.0026944641870015004
ARRAS,LANDRY,16,0.0026944641870015004
ARRAS,LANDRY,17,0.0026944641870015004
ARRAS,LANDRY,18,0.0032317047242420376
ARRAS,LANDRY,19,0.003374736295845038
ARRAS,LANDRY,20,0.0028600956569807966
ARRAS,LANDRY,21,0.0026944641870015004
ARRAS,LANDRY,22,0.0026944641870015004
ARRAS,LANDRY,23,0.0026944641870015004
ARRAS,LANDRY,24,0.0026944641870015004
ARRAS,LANDRY,25,0.0026944641870015004
ARRAS,LANDRY,26,0.0026944641870015004
ARRAS,LANDRY,27,0.0026944641870015004
ARRAS,LANDRY,28,0.0026944641870015004
ARRAS,LANDRY,29,0.002377003869541183
ARRAS,LANDRY,30,0.002377003869541183
ARRAS,LILLE (intramuros),0,0.7692985124863155
ARRAS,LILLE (intramuros),1,0.7613882355900415
ARRAS,LILLE (intramuros),2,0.7562315790752128
ARRAS,LILLE (intramuros),3,0.7582229351803077
ARRAS,LILLE (intramuros),4,0.7566817424424195
ARRAS,LILLE (intramuros),5,0.75350494997261
ARRAS,LILLE (intramuros),6,0.7466049140719948
ARRAS,LILLE (intramuros),7,0.7434906441387024
ARRAS,LILLE (intramuros),8,0.7444326859101109
ARRAS,LILLE (intramuros),9,0.7477076834560212
ARRAS,LILLE (intramuros),10,0.753645608768436
ARRAS,LILLE (intramuros),11,0.7493563558198247
ARRAS,LILLE (intramuros),12,0.46850245392658685
ARRAS,LILLE (intramuros),13,0.46113931108254314
ARRAS,LILLE (intramuros),14,0.4614957614229156
ARRAS,LILLE (intramuros),15,0.4650625609674059
ARRAS,LILLE (intramuros),16,0.4724311517710015
ARRAS,LILLE (intramuros),17,0.4755949565278343
ARRAS,LILLE (intramuros),18,0.4791768886542063
ARRAS,LILLE (intramuros),19,0.47309011499029
ARRAS,LILLE (intramuros),20,0.47330972727615084
ARRAS,LILLE (intramuros),21,0.4808296672287343
ARRAS,LILLE (intramuros),22,0.4874825368797927
ARRAS,LILLE (intramuros),23,0.48790113864730605
ARRAS,LILLE (intramuros),24,0.49004518950087933
ARRAS,LILLE (intramuros),25,0.49159606833145647
ARRAS,LILLE (intramuros),26,0.4833173484460282
ARRAS,LILLE (intramuros),27,0.47629241438597997
ARRAS,LILLE (intramuros),28,0.47262904753663987
ARRAS,LILLE (intramuros),29,0.4673840802202368
ARRAS,LILLE (intramuros),30,0.23519472183844034
ARRAS,LYON (intramuros),0,0.2961734332767722
ARRAS,LYON (intramuros),1,0.31408322756125684
ARRAS,LYON (intramuros),2,0.31209655124285474
ARRAS,LYON (intramuros),3,0.3156310157336255
ARRAS,LYON (intramuros),4,0.29330091549390314
ARRAS,LYON (intramuros),5,0.27616649919383557
ARRAS,LYON (intramuros),6,0.25827992958053597
ARRAS,LYON (intramuros),7,0.2753496690099142
ARRAS,LYON (intramuros),8,0.2836088755114031
ARRAS,LYON (intramuros),9,0.29396586446273437
ARRAS,LYON (intramuros),10,0.293699703029738
ARRAS,LYON (intramuros),11,0.3027477680933932
ARRAS,LYON (intramuros),12,0.19138781858790813
ARRAS,LYON (intramuros),13,0.18620208536287597
ARRAS,LYON (intramuros),14,0.21007826556012163
ARRAS,LYON (intramuros),15,0.21937243418182953
ARRAS,LYON (intramuros),16,0.21883136204755713
ARRAS,LYON (intramuros),17,0.22358712494513897
ARRAS,LYON (intramuros),18,0.2245031753109349
ARRAS,LYON (intramuros),19,0.24002484602400836
ARRAS,LYON (intramuros),20,0.2496725976285937
ARRAS,LYON (intramuros),21,0.27406677152383774
ARRAS,LYON (intramuros),22,0.28152204237241735
ARRAS,LYON (intramuros),23,0.2767774540567306
ARRAS,LYON (intramuros),24,0.28050791049409585
ARRAS,LYON (intramuros),25,0.2791056046980641
ARRAS,LYON (intramuros),26,0.28023211412993543
ARRAS,LYON (intramuros),27,0.2877695051600105
ARRAS,LYON (intramuros),28,0.3076249228059716
ARRAS,LYON (intramuros),29,0.31588583916686597
ARRAS,LYON (intramuros),30,0.13621043079699605
ARRAS,MARNE LA VALLEE CHESSY,0,0.6803335473069388
ARRAS,MARNE LA VALLEE CHESSY,1,0.6651587223348228
ARRAS,MARNE LA VALLEE CHESSY,2,0.6672122713066667
ARRAS,MARNE LA VALLEE CHESSY,3,0.6706645363570449
ARRAS,MARNE LA VALLEE CHESSY,4,0.673767471179969
ARRAS,MARNE LA VALLEE CHESSY,5,0.6571708282269761
ARRAS,MARNE LA VALLEE CHESSY,6,0.652363719717519
ARRAS,MARNE LA VALLEE CHESSY,7,0.644881873843933
ARRAS,MARNE LA VALLEE CHESSY,8,0.6357913388398119
ARRAS,MARNE LA VALLEE CHESSY,9,0.6389252607931962
ARRAS,MARNE LA VALLEE CHESSY,10,0.6477118931712367
ARRAS,MARNE LA VALLEE CHESSY,11,0.640400053443183
ARRAS,MARNE LA VALLEE CHESSY,12,0.5663514050084553
ARRAS,MARNE LA VALLEE CHESSY,13,0.5657520787242166
ARRAS,MARNE LA VALLEE CHESSY,14,0.5733694513728215
ARRAS,MARNE LA VALLEE CHESSY,15,0.571106492243392
ARRAS,MARNE LA VALLEE CHESSY,16,0.5762227396859575
ARRAS,MARNE LA VALLEE CHESSY,17,0.5932977281689162
ARRAS,MARNE LA VALLEE CHESSY,18,0.591187810350157
ARRAS,MARNE LA VALLEE CHESSY,19,0.5880917390992038
ARRAS,MARNE LA VALLEE CHESSY,20,0.5905323260917018
ARRAS,MARNE LA VALLEE CHESSY,21,0.5947754272914183
ARRAS,MARNE LA VALLEE CHESSY,22,0.6101646089011576
ARRAS,MARNE LA VALLEE CHESSY,23,0.6050062560090858
ARRAS,MARNE LA VALLEE CHESSY,24,0.617509075489819
ARRAS,MARNE LA VALLEE CHESSY,25,0.6222033169113557
ARRAS,MARNE LA VALLEE CHESSY,26,0.6157936645008012
ARRAS,MARNE LA VALLEE CHESSY,27,0.6165627999582277
ARRAS,MARNE LA VALLEE CHESSY,28,0.6188749865748856
ARRAS,MARNE LA VALLEE CHESSY,29,0.6257876646107684
ARRAS,MARNE LA VALLEE CHESSY,30,0.20278063394298784
ARRAS,MARSEILLE ST CHARLES,0,0.12668646204781628
ARRAS,MARSEILLE ST CHARLES,1,0.13164233304486492
ARRAS,MARSEILLE ST CHARLES,2,0.13405358116926758
ARRAS,MARSEILLE ST CHARLES,3,0.13422495292884545
ARRAS,MARSEILLE ST CHARLES,4,0.13908877083360435
ARRAS,MARSEILLE ST CHARLES,5,0.13593814139377255
ARRAS,MARSEILLE ST CHARLES,6,0.14089520789673443
ARRAS,MARSEILLE ST CHARLES,7,0.15849727496792435
ARRAS,MARSEILLE ST CHARLES,8,0.1771707753112192
ARRAS,MARSEILLE ST CHARLES,9,0.18104403135518188
ARRAS,MARSEILLE ST CHARLES,10,0.18915833574023314
ARRAS,MARSEILLE ST CHARLES,11,0.2027290564111237
ARRAS,MARSEILLE ST CHARLES,12,0.17307850658551027
ARRAS,MARSEILLE ST CHARLES,13,0.1880534888114065
ARRAS,MARSEILLE ST CHARLES,14,0.20970199680865403
ARRAS,MARSEILLE ST CHARLES,15,0.2275301989550321
ARRAS,MARSEILLE ST CHARLES,16,0.22423747807522332
ARRAS,MARSEILLE ST CHARLES,17,0.23293269514613968
ARRAS,MARSEILLE ST CHARLES,18,0.23857841242338945
ARRAS,MARSEILLE ST CHARLES,19,0.2530950905677499
ARRAS,MARSEILLE ST CHARLES,20,0.2677100858006984
ARRAS,MARSEILLE ST CHARLES,21,0.28108642351930013
ARRAS,MARSEILLE ST CHARLES,22,0.29471993098912425
ARRAS,MARSEILLE ST CHARLES,23,0.28905210927608654
ARRAS,MARSEILLE ST CHARLES,24,0.29472014711075906
ARRAS,MARSEILLE ST CHARLES,25,0.2866967060006794
ARRAS,MARSEILLE ST CHARLES,26,0.28951219418266994
ARRAS,MARSEILLE ST CHARLES,27,0.2977300228497351
ARRAS,MARSEILLE ST CHARLES,28,0.31629036274992356
ARRAS,MARSEILLE ST CHARLES,29,0.3236151214211802
ARRAS,MARSEILLE ST CHARLES,30,0.14238486599853492
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,0,0.0
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,1,0.0
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,2,0.014069264069264068
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,3,0.003125
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,4,0.03446405446405446
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,5,0.03175812613312613
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,6,0.035672849191870935
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,7,0.003863636363636364
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,8,0.004689153439153439
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,9,0.018792388167388166
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,10,0.004195977633477633
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,11,0.017149196696298146
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,12,0.007781044273581586
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,13,0.0031775559744411136
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,14,0.0034183699109072243
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,15,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,16,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,17,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,18,0.0032317047242420376
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,19,0.003374736295845038
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,20,0.003028445825330965
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,21,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,22,0.0026944641870015004
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,23,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,24,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,25,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,26,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,27,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,28,0.0028628143553516686
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,29,0.002545354037891351
ARRAS,MOUTIERS SALINS BRIDES LES BAINS,30,0.002545354037891351
ARRAS,TGV HAUTE PICARDIE,0,0.8793638459393354
ARRAS,TGV HAUTE PICARDIE,1,0.8883116039116848
ARRAS,TGV HAUTE PICARDIE,2,0.8858864048309614
ARRAS,TGV HAUTE PICARDIE,3,0.8892949222407264
ARRAS,TGV HAUTE PICARDIE,4,0.8874419450543971
ARRAS,TGV HAUTE PICARDIE,5,0.8853257880796115
ARRAS,TGV HAUTE PICARDIE,6,0.8748470329318379
ARRAS,TGV HAUTE PICARDIE,7,0.8699312465910254
ARRAS,TGV HAUTE PICARDIE,8,0.8743235484579525
ARRAS,TGV HAUTE PICARDIE,9,0.8706371779919773
ARRAS,TGV HAUTE PICARDIE,10,0.8749953844292173
ARRAS,TGV HAUTE PICARDIE,11,0.8629675856887149
ARRAS,TGV HAUTE PICARDIE,12,0.6412918982438576
ARRAS,TGV HAUTE PICARDIE,13,0.6406290415157829
ARRAS,TGV HAUTE PICARDIE,14,0.64786910184699
ARRAS,TGV HAUTE PICARDIE,15,0.6466688411078957
ARRAS,TGV HAUTE PICARDIE,16,0.6487547342351458
ARRAS,TGV HAUTE PICARDIE,17,0.6628617586683214
ARRAS,TGV HAUTE PICARDIE,18,0.6585212938805352
ARRAS,TGV HAUTE PICARDIE,19,0.6507114130010752
ARRAS,TGV HAUTE PICARDIE,20,0.6493057671830638
ARRAS,TGV HAUTE PICARDIE,21,0.6603868048619889
ARRAS,TGV HAUTE PICARDIE,22,0.6700433113695186
ARRAS,TGV HAUTE PICARDIE,23,0.6688050833543735
ARRAS,TGV HAUTE PICARDIE,24,0.6778212673856334
ARRAS,TGV HAUTE PICARDIE,25,0.677014443910019
ARRAS,TGV HAUTE PICARDIE,26,0.6660821459636278
ARRAS,TGV HAUTE PICARDIE,27,0.6667883724279855
ARRAS,TGV HAUTE PICARDIE,28,0.669067014012082
ARRAS,TGV HAUTE PICARDIE,29,0.6704763774364348
ARRAS,TGV HAUTE PICARDIE,30,0.22961980573521595
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,0,0.14109514812162838
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,1,0.12751408791620322
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,2,0.11956441087304875
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,3,0.11984481276630554
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,4,0.11731587438436909
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,5,0.11743840911656114
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,6,0.11945333564038409
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,7,0.11840568276637317
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,8,0.1198921699572032
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,9,0.12050171503007688
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,10,0.1229631066195954
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,11,0.12769684910349147
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,12,0.03308498798111677
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,13,0.034040902469702254
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,14,0.037903167719266904
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,15,0.04030746377634114
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,16,0.0408332317332046
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,17,0.04484141492421708
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,18,0.05245370096567283
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,19,0.05497902875988969
AVIGNON TGV,AEROPORT ROISSY CDG 2 TGV,20,0.05858041708454664
